latitude,longitude,acq_date,brightness,frp,confidence
-11.9431,142.6207,2019-10-15,327.7,18.5,44
-34.414,117.7961,2019-12-10,321.6,64.3,46
-25.063,152.1818,2019-12-16,339.2,34.4,86
-13.3189,134.5514,2019-10-21,342.1,34.9,85
-33.395,150.2006,2019-12-14,345.1,47.7,91
-12.5666,134.5017,2019-09-03,334.8,32.2,65
-14.2854,132.0993,2019-06-01,329.6,20.4,83
-30.896,150.7504,2019-08-15,310.8,5.2,58
-13.3107,132.3462,2019-09-23,325.6,13.0,48
-18.3175,142.4372,2019-10-01,328.7,23.1,54
-14.0734,130.8617,2019-09-05,337.9,33.0,84
-28.5367,148.2296,2019-08-09,314.9,10.1,70
-30.1295,152.6867,2019-11-12,329.0,17.1,64
-17.3502,143.0148,2019-12-19,361.7,64.1,100
-29.9147,152.3464,2019-11-07,401.3,277.0,100
-14.6512,130.7554,2019-08-14,329.4,11.3,43
-29.1929,127.9993,2019-12-29,315.8,10.7,92
-13.1003,130.9043,2019-06-18,359.9,71.1,99
-29.2347,151.493,2019-11-06,402.5,1254.8,100
-37.0002,148.1954,2020-01-30,318.9,21.6,37
-15.784,125.2278,2019-11-06,333.2,138.8,52
-30.9719,152.0326,2019-11-07,385.6,181.2,100
-35.875,147.5035,2020-01-02,330.6,29.2,100
-31.8614,138.4254,2019-08-03,301.6,3.8,44
-23.6726,128.5293,2019-12-28,345.5,60.6,84
-33.8213,118.3411,2020-03-11,334.4,16.2,76
-33.2167,150.0602,2019-12-23,332.9,30.4,73
-30.9737,152.4616,2019-11-06,320.5,12.5,61
-17.1822,144.1166,2019-12-30,328.4,28.3,78
-30.9332,151.9494,2019-11-09,332.4,40.7,75
-32.2926,150.1866,2019-12-01,386.2,341.8,100
-25.7761,152.8728,2019-07-16,306.9,5.8,52
-25.4815,130.2826,2019-11-07,347.1,21.0,42
-36.2556,147.8355,2019-12-31,347.7,69.0,92
-35.3328,147.8075,2020-01-01,329.0,30.9,56
-32.6888,119.9624,2020-02-09,334.8,102.9,76
-21.3974,120.7473,2020-01-01,327.3,16.0,47
-14.4383,130.908,2019-10-21,342.4,96.2,85
-33.9399,150.0326,2019-12-07,306.9,13.0,70
-16.5975,124.5317,2019-11-16,335.1,24.7,72
-33.261,150.2664,2019-12-07,376.4,198.8,100
-37.0923,147.0211,2020-01-02,306.0,8.4,67
-35.8892,149.7183,2020-01-27,322.6,17.6,38
-37.3571,147.7141,2020-01-03,338.2,60.5,86
-33.8697,115.6673,2019-11-13,327.4,16.6,68
-32.0534,121.5386,2019-12-22,346.2,30.4,89
-30.2077,150.1704,2019-10-20,316.1,66.1,93
-30.4939,148.7176,2019-06-07,314.5,71.1,75
-24.59,151.762,2019-12-19,331.9,41.9,65
-36.3707,147.6523,2020-01-13,338.4,43.4,86
-31.3549,151.2262,2019-12-20,333.7,56.2,74
-28.7207,152.2152,2019-12-20,342.2,137.0,88
-12.8426,135.7688,2019-10-21,359.0,73.8,99
-26.5737,152.5242,2019-09-08,302.6,17.7,36
-37.4752,148.064,2020-01-30,311.9,20.8,31
-37.1803,149.206,2020-02-04,315.0,45.7,41
-26.5451,150.6648,2020-01-02,341.4,86.7,80
-15.55,130.3456,2019-11-16,367.5,72.6,100
-12.9094,136.3162,2019-11-13,326.3,35.0,52
-12.9969,133.0881,2019-06-02,314.8,8.0,46
-31.7737,152.1417,2019-11-15,336.5,28.4,84
-15.1369,127.0127,2019-11-04,356.8,49.5,97
-29.2061,152.4608,2019-11-09,325.2,19.4,100
-29.2746,152.3316,2019-12-06,306.5,7.2,31
-25.3348,128.7393,2019-07-04,331.5,41.8,84
-12.4194,136.8017,2019-12-01,333.7,22.2,44
-27.5686,149.1124,2019-08-12,327.4,69.9,84
-13.4766,142.8712,2019-12-25,325.5,11.4,47
-12.3779,132.7322,2019-10-01,369.7,94.0,100
-31.4959,151.2665,2020-01-04,315.1,10.5,90
-35.248,147.9045,2020-01-04,354.2,36.9,95
-35.0835,150.4341,2019-12-21,371.4,111.3,100
-31.2299,152.7774,2019-11-02,327.4,25.2,100
-31.4511,123.9588,2019-11-11,324.5,6.9,44
-35.1546,150.4632,2020-01-01,332.9,49.5,69
-35.6441,148.7902,2020-02-04,328.9,34.3,80
-11.1672,142.3187,2019-10-20,323.9,22.6,100
-24.2318,150.9179,2019-12-09,359.6,106.8,99
-37.4038,147.8046,2019-12-31,317.4,21.4,95
-15.6627,143.1407,2019-08-04,331.7,22.4,82
-26.4989,152.4002,2019-12-18,369.0,180.1,100
-35.4891,150.0321,2019-12-02,368.1,158.4,100
-17.7281,142.2775,2019-12-11,354.6,204.4,100
-32.7911,150.2442,2019-12-18,327.9,24.3,100
-30.5332,150.84,2020-01-09,339.9,24.9,84
-30.873,132.7426,2019-12-31,328.6,34.2,43
-30.7125,152.7465,2019-11-08,500.8,4648.2,100
-11.5851,130.2507,2019-07-15,330.9,28.7,84
-30.6493,152.1747,2019-11-19,336.9,30.9,82
-36.4449,150.031,2019-07-19,306.3,10.0,60
-25.0273,149.1807,2019-12-14,350.6,41.1,92
-26.5031,150.6937,2019-12-30,304.1,17.2,32
-13.9361,132.8972,2019-09-26,342.5,55.4,88
-30.9595,152.2407,2019-11-08,335.2,61.7,77
-21.352,139.8603,2019-12-26,380.2,174.3,100
-32.2271,146.7145,2019-06-02,304.1,29.1,58
-25.4834,150.4895,2019-11-09,304.6,7.6,61
-18.1628,144.3642,2019-10-18,353.0,55.8,95
-28.0528,128.0106,2019-12-19,380.3,291.4,100
-12.602,132.753,2019-09-12,328.6,35.8,69
-14.9243,126.9539,2019-10-29,345.8,32.8,72
-14.9248,130.5983,2019-07-15,352.8,116.8,96
-21.4925,120.5041,2019-06-16,311.9,28.8,38
-15.8924,125.3598,2019-11-04,355.7,46.7,97
-14.5185,135.3629,2019-11-11,340.1,18.0,37
-32.6641,150.1874,2020-01-03,313.6,8.9,85
-41.5594,147.8022,2020-01-06,345.5,59.2,100
-31.018,152.593,2019-11-12,340.7,34.5,88
-33.2146,150.5285,2019-11-14,325.4,28.3,62
-15.7736,130.6285,2019-09-16,318.9,16.8,35
-18.1076,143.712,2019-12-19,352.4,34.5,94
-30.7987,119.8273,2019-12-19,339.9,17.5,59
-15.3523,134.3589,2019-07-13,330.3,18.6,72
-28.1313,152.3635,2019-11-18,341.6,149.4,87
-14.7841,127.8035,2019-07-09,309.9,56.6,77
-25.8996,129.8298,2019-12-24,343.6,194.0,85
-32.2893,123.2552,2020-01-07,334.2,43.2,50
-30.9968,151.9365,2019-11-15,329.9,12.2,64
-13.4552,135.4236,2019-12-18,337.7,61.0,80
-15.3873,126.805,2019-10-03,352.3,260.8,69
-25.8062,152.0483,2019-12-02,318.8,18.3,59
-21.5132,117.9046,2019-12-12,335.9,71.6,77
-16.8004,143.2152,2019-10-09,346.9,41.6,89
-33.9222,150.5312,2019-12-20,325.0,41.7,50
-31.2344,123.9927,2019-11-05,347.7,343.7,92
-34.1849,150.2209,2019-12-06,316.7,48.1,39
-29.3467,152.8147,2019-08-10,328.3,25.2,62
-24.2132,148.2236,2019-08-13,316.6,11.2,60
-12.5667,135.293,2019-08-31,325.6,115.4,70
-11.6172,142.4683,2019-11-24,327.8,12.6,43
-15.6317,125.8212,2019-06-11,327.9,46.4,50
-24.201,147.6838,2019-07-24,308.5,12.4,75
-32.7707,124.1195,2020-01-06,352.7,44.3,90
-15.8545,134.6029,2019-10-14,307.5,5.8,39
-11.7289,130.8294,2019-06-25,351.4,68.3,96
-27.3145,147.9803,2020-01-23,321.3,57.2,100
-18.2841,142.4549,2019-09-30,358.8,58.2,85
-33.1542,150.8557,2019-12-04,324.8,33.7,44
-14.1668,142.1221,2019-07-14,321.9,25.4,77
-33.3276,150.4551,2019-12-02,322.2,21.4,100
-13.2848,130.8964,2019-09-11,340.8,51.0,86
-36.2733,149.522,2020-01-31,311.6,13.0,82
-35.9398,148.8736,2020-01-13,345.8,44.2,92
-27.1774,123.759,2019-10-23,406.7,395.4,100
-13.2767,135.5993,2019-07-19,317.1,19.9,62
-13.1622,134.3685,2019-10-23,336.0,17.3,53
-29.3173,151.6021,2019-11-10,330.3,19.3,76
-26.4218,152.4431,2019-12-16,327.3,13.6,44
-16.9684,137.4904,2019-12-05,304.5,5.1,60
-34.1399,150.1819,2019-12-01,340.0,64.5,89
-31.0666,124.1355,2019-11-10,338.6,70.4,81
-37.266,148.7279,2020-02-04,308.6,63.5,51
-15.9418,126.7242,2019-10-13,337.7,116.1,81
-32.5695,150.6215,2019-12-30,318.3,26.5,97
-31.3536,152.3797,2019-11-10,339.4,44.1,68
-31.1608,152.6193,2019-11-19,310.3,46.7,80
-32.8718,124.0428,2020-01-08,432.1,4198.9,100
-37.349,149.8703,2020-01-04,337.5,137.6,86
-33.8599,150.1018,2019-12-30,306.6,11.3,56
-29.4589,152.0176,2019-12-16,396.6,259.7,100
-30.3012,150.1584,2019-10-21,331.1,79.4,67
-32.6927,150.3337,2019-12-22,319.3,10.2,36
-33.5639,150.3459,2019-12-17,353.7,71.5,96
-13.0255,133.0111,2019-08-14,313.8,29.1,34
-18.3367,143.8851,2019-12-21,337.5,28.2,59
-14.7678,125.6422,2019-11-30,373.3,105.7,100
-14.0614,129.8903,2019-09-10,348.7,162.9,93
-36.9774,149.4259,2020-02-01,356.7,136.0,98
-33.202,150.1974,2019-12-20,337.6,71.1,83
-17.5893,142.4827,2019-12-11,340.9,33.5,82
-15.9024,125.5713,2019-11-12,341.2,18.8,36
-12.6855,134.9587,2019-06-27,344.0,56.3,88
-36.1909,149.6672,2019-12-30,315.7,13.7,49
-12.7931,136.2266,2019-10-16,340.6,94.2,80
-29.2104,152.3061,2019-11-25,308.2,7.1,67
-30.1789,153.0998,2019-10-14,314.9,10.7,70
-15.724,145.1448,2019-11-21,332.9,34.0,57
-15.4449,135.6124,2019-09-03,340.1,36.2,82
-32.0699,121.5578,2019-12-20,373.3,554.1,100
-12.709,134.6375,2019-12-06,339.3,10.3,50
-19.1956,138.3205,2019-08-17,341.6,39.5,89
-30.9561,124.0644,2019-11-18,338.7,23.9,35
-33.2268,150.3663,2019-11-21,324.1,17.5,36
-13.4354,135.3483,2019-12-19,334.3,19.9,73
-35.8999,147.5069,2020-01-01,336.1,228.2,100
-25.2674,131.0038,2019-11-03,302.2,6.8,47
-34.1805,150.0607,2019-12-21,340.5,27.2,84
-29.1509,151.5533,2019-11-10,338.5,36.1,77
-14.8152,130.66,2019-07-21,306.4,22.7,68
-18.4317,127.9113,2019-07-23,322.9,9.2,46
-36.0267,149.5149,2020-01-03,334.4,30.9,66
-37.5869,147.7668,2019-12-21,323.1,40.5,61
-31.2414,121.1239,2020-01-01,339.2,73.4,82
-32.5187,123.1218,2020-01-08,412.4,704.9,100
-17.771,142.3438,2019-12-13,329.9,34.2,48
-14.5377,126.7182,2019-09-04,322.4,56.5,92
-32.9982,123.7172,2020-01-02,337.5,23.9,67
-17.3072,125.4802,2019-09-12,323.9,52.6,40
-32.9749,150.8477,2019-12-08,333.5,26.0,82
-17.5803,128.2891,2020-03-17,341.4,96.4,85
-13.0783,143.0737,2019-11-21,330.7,18.2,68
-19.3128,122.235,2020-03-04,337.3,86.7,81
-36.4057,149.619,2019-12-30,314.2,8.4,33
-30.8782,132.7253,2020-01-02,328.2,34.0,100
-34.2112,149.9825,2019-12-28,381.4,147.5,100
-30.1734,152.7561,2019-11-18,332.7,31.1,100
-12.6959,142.3001,2019-09-05,405.3,284.5,100
-12.8958,131.0476,2019-07-13,326.7,14.4,71
-29.3761,152.0766,2019-12-21,356.8,71.5,92
-16.0894,125.0496,2019-11-12,344.7,27.3,86
-35.6784,148.9233,2020-01-31,322.6,20.3,90
-30.7334,152.282,2019-11-19,343.3,34.2,87
-22.7721,150.4582,2019-06-06,301.0,5.9,31
-13.5094,142.8114,2019-12-24,373.5,204.9,100
-34.1116,150.1742,2019-12-03,440.6,658.7,100
-35.7674,148.9777,2020-02-01,380.9,142.2,100
-37.511,149.3792,2020-01-03,352.4,84.0,96
-12.4325,133.2136,2019-06-25,322.4,18.5,65
-15.9155,144.0742,2019-11-24,341.8,29.1,83
-14.2457,129.4384,2019-06-11,318.3,10.3,45
-35.373,149.5143,2019-11-29,343.0,88.9,90
-15.7767,144.0286,2019-11-24,333.6,18.6,54
-35.7395,149.026,2020-02-01,343.0,76.5,81
-29.6547,152.291,2019-11-09,314.3,13.7,89
-14.2449,130.9424,2019-06-08,311.3,9.9,82
-16.2406,129.0587,2019-12-29,330.6,18.5,72
-15.3314,144.6505,2019-12-19,342.8,33.0,89
-13.2673,130.3568,2019-11-17,322.1,19.5,100
-37.0572,149.4012,2020-01-31,350.5,76.1,94
-22.302,146.9677,2020-01-09,353.2,116.7,95
-37.7031,148.1083,2020-01-03,349.2,86.2,94
-13.3971,130.8264,2019-09-12,312.6,10.7,70
-15.1681,129.8811,2019-11-18,334.8,36.8,43
-15.4183,126.8089,2019-10-03,377.2,691.1,100
-34.6908,116.8733,2019-10-27,327.7,130.8,80
-29.1703,149.3357,2019-07-10,305.4,10.9,64
-37.3672,149.4478,2020-01-04,348.4,59.1,100
-25.8034,129.7043,2019-12-25,358.4,563.8,98
-14.4378,127.3547,2019-12-21,326.6,104.4,71
-16.0163,124.8473,2019-11-04,337.2,36.8,100
-14.7555,141.7507,2019-09-30,349.5,39.0,89
-14.2256,127.4075,2019-11-20,332.3,44.1,100
-36.9856,149.4755,2020-02-01,376.6,278.6,100
-12.8859,131.304,2019-10-07,333.0,17.0,56
-32.3139,121.3494,2019-12-21,305.0,5.2,62
-29.3423,151.667,2019-11-11,327.9,35.8,100
-30.7899,152.7506,2019-11-16,323.0,29.6,60
-31.3542,152.3956,2019-11-12,315.5,36.7,63
-30.6471,152.0329,2019-12-03,323.4,23.1,100
-17.0009,144.006,2020-01-06,334.8,59.1,81
-32.7296,120.4745,2019-12-19,357.7,64.6,84
-13.7029,132.2455,2019-06-16,326.0,20.3,50
-28.739,126.5617,2019-10-23,312.5,10.1,85
-12.6513,132.5662,2019-06-04,317.6,13.3,54
-41.6132,147.9627,2019-12-31,364.6,115.3,100
-15.3596,141.6469,2019-06-23,331.0,145.0,84
-13.3168,135.732,2019-07-24,328.7,18.9,54
-35.391,150.1387,2019-12-05,313.0,27.2,30
-30.6217,152.3816,2019-12-05,339.9,34.8,76
-35.876,149.9703,2020-01-29,325.8,25.2,82
-12.3818,132.7637,2019-10-03,360.7,88.4,94
-11.9794,142.5339,2019-07-16,327.1,59.1,68
-14.1472,130.6816,2019-08-02,346.0,79.6,100
-13.3433,132.8163,2019-06-27,316.5,8.0,44
-29.9855,152.3639,2019-10-04,316.1,9.0,34
-15.2373,128.2691,2019-11-18,347.3,69.1,76
-14.0548,143.6222,2019-07-26,339.3,47.0,75
-35.0297,150.463,2020-01-02,359.7,136.4,99
-32.8228,119.865,2020-02-07,422.3,942.6,100
-37.4418,149.7229,2020-01-13,318.7,17.4,75
-16.864,137.531,2019-12-04,307.5,31.5,72
-37.3286,148.3188,2019-11-22,415.9,506.4,100
-11.7558,130.5595,2019-06-16,319.3,13.1,70
-32.1191,119.3396,2020-02-10,343.0,36.6,87
-33.1074,150.4146,2019-11-01,342.8,50.5,100
-16.8487,142.0444,2019-06-14,346.0,104.4,100
-34.3369,118.1709,2019-12-29,360.8,92.4,100
-16.8529,124.0111,2019-11-17,344.9,55.2,36
-15.6384,143.9491,2019-11-08,343.1,33.5,86
-11.396,132.5362,2019-10-15,332.1,21.3,58
-31.2237,123.8002,2019-11-07,305.2,6.8,50
-31.3588,115.7358,2019-09-26,329.6,24.3,78
-31.1836,152.486,2019-12-03,337.1,39.2,100
-25.9917,150.5029,2019-12-27,333.5,69.7,59
-14.4982,130.6118,2019-07-13,339.0,31.3,82
-24.8086,146.9395,2019-12-05,385.4,170.6,100
-33.9794,150.0771,2019-12-04,314.7,77.3,53
-26.2538,127.6007,2019-12-08,380.7,967.2,94
-16.9353,144.3095,2020-01-13,362.4,74.8,100
-31.3183,146.3563,2019-08-28,312.9,66.2,60
-28.3582,152.6612,2019-11-14,320.9,44.5,100
-30.4722,122.395,2019-12-19,361.9,52.0,100
-28.9925,152.281,2019-09-07,331.3,35.8,80
-29.2097,153.2388,2019-11-21,313.9,38.5,35
-35.2282,147.9222,2020-01-11,332.1,11.7,63
-29.0945,152.4961,2019-10-08,319.4,25.4,61
-16.0235,136.305,2019-08-13,339.8,36.4,88
-34.005,150.2526,2019-12-05,333.4,25.4,81
-17.136,142.9152,2019-09-06,326.1,19.2,57
-19.1893,145.997,2019-12-23,329.7,17.5,44
-14.4362,132.006,2019-10-23,319.4,16.1,98
-12.4913,133.9193,2019-07-06,318.2,6.1,42
-34.1043,149.9644,2019-12-17,338.9,37.0,87
-30.8561,152.7297,2019-11-19,312.0,12.7,78
-12.4795,131.2439,2019-08-04,324.4,15.5,73
-16.0883,142.985,2019-12-21,334.6,43.4,76
-25.0421,149.2249,2019-12-07,322.2,127.4,80
-37.6209,148.7792,2020-01-02,318.2,75.7,60
-15.7608,134.5306,2019-10-07,348.2,35.9,90
-14.6067,141.9017,2019-12-08,333.2,8.9,39
-32.362,123.2128,2020-01-08,364.9,602.1,100
-31.8288,152.0807,2019-11-15,337.7,27.0,84
-19.9867,144.6667,2020-02-16,326.2,33.0,68
-30.1682,150.8337,2019-12-07,361.8,71.0,92
-33.3752,150.319,2019-12-09,343.4,276.0,89
-26.3659,130.1628,2019-09-15,348.1,198.9,92
-42.4816,145.286,2020-03-11,349.9,60.6,93
-32.8443,150.9684,2019-12-04,339.5,92.0,88
-33.7719,150.1216,2019-12-27,311.7,12.7,83
-15.3544,130.2412,2019-08-16,303.0,4.1,35
-29.2746,153.2336,2019-11-22,313.6,55.3,35
-27.1125,128.6715,2019-11-07,350.4,35.3,58
-15.6969,137.0626,2019-08-13,328.3,21.8,75
-14.2402,136.8748,2019-10-17,333.3,32.8,85
-26.1965,121.3196,2019-08-04,321.0,9.0,64
-28.6618,122.9731,2019-10-14,304.7,7.1,61
-11.7878,131.0708,2019-10-17,333.8,12.4,71
-18.7516,127.3356,2019-12-28,338.0,34.6,64
-36.1586,150.02,2020-01-13,322.8,11.5,36
-11.3791,132.0047,2019-07-21,311.1,11.6,82
-11.655,130.8099,2019-09-17,330.4,22.6,70
-32.2818,150.153,2019-12-06,393.5,243.4,100
-37.5003,147.644,2019-12-24,326.3,20.2,61
-15.5279,142.2332,2019-09-09,319.0,17.0,98
-27.8518,152.3112,2019-10-07,319.7,15.4,75
-35.287,147.8417,2019-12-30,324.8,21.9,100
-13.9875,131.171,2019-10-21,336.2,53.8,46
-33.1293,123.3612,2019-12-14,312.7,10.5,86
-35.9492,148.3839,2020-01-02,318.0,17.3,89
-32.9381,150.9666,2019-12-04,341.7,95.4,89
-16.218,136.0755,2019-09-19,333.7,14.0,56
-31.1271,151.8871,2019-12-05,310.4,15.8,42
-12.8213,132.9586,2019-08-09,314.6,18.6,86
-25.3999,149.1634,2020-01-05,335.7,22.5,78
-32.7949,151.1613,2019-12-21,330.7,14.5,61
-32.7133,121.1142,2019-12-26,341.7,27.1,71
-28.6115,122.7488,2019-10-15,344.2,75.8,90
-14.8339,127.7064,2020-03-30,309.1,25.1,73
-15.2064,130.4554,2019-08-06,320.6,21.8,100
-12.4044,136.5734,2019-10-21,333.0,12.6,45
-12.9835,134.5419,2019-07-03,335.7,91.7,62
-33.2965,150.6792,2019-11-15,456.2,1668.9,100
-29.3042,152.7514,2019-11-12,331.2,48.1,80
-15.4743,125.5722,2019-11-09,318.0,14.3,95
-33.0072,150.3564,2019-11-20,305.5,18.1,44
-13.9803,129.8462,2019-07-14,315.6,28.3,41
-14.8376,129.9229,2019-07-03,330.3,29.3,50
-15.8262,142.4391,2019-11-14,316.5,10.2,91
-12.5205,131.4739,2019-08-02,323.2,32.3,45
-33.2627,150.2353,2019-12-08,357.3,65.2,98
-15.6276,125.8264,2019-06-09,301.8,6.3,36
-31.6294,151.2423,2019-12-29,302.5,6.2,49
-35.7191,148.9252,2020-02-02,328.8,131.6,100
-30.8043,119.848,2019-12-18,318.6,22.9,97
-11.4896,130.8628,2019-08-07,326.6,27.3,36
-15.9473,136.1131,2019-07-14,311.6,14.1,57
-31.4232,151.9958,2019-12-07,315.4,27.2,91
-24.6008,118.2531,2019-11-13,366.8,108.5,100
-15.7382,127.0918,2019-12-17,335.4,22.3,74
-28.6367,127.9662,2019-10-31,341.9,57.1,77
-28.2786,149.7346,2019-10-04,317.1,29.4,94
-36.7707,149.4898,2020-02-01,347.3,46.7,92
-11.3781,132.0215,2019-07-22,342.0,98.0,91
-33.9549,149.9818,2019-12-10,349.1,69.0,94
-30.6444,152.1449,2019-12-09,351.7,95.3,95
-37.5826,147.5713,2020-01-01,328.9,151.2,100
-34.2047,150.1916,2019-12-17,341.9,40.4,89
-29.8724,152.3623,2019-11-08,379.7,379.6,100
-29.1947,152.2834,2019-12-04,351.5,204.8,95
-17.7275,122.3736,2019-10-29,356.2,135.3,97
-16.4552,123.7663,2019-11-17,338.1,40.1,76
-34.2581,116.4041,2019-11-06,324.6,19.8,66
-30.4042,150.2212,2019-11-15,302.4,5.7,49
-13.9862,129.8273,2019-07-14,320.1,45.9,45
-18.1821,145.5405,2019-12-17,333.5,25.7,50
-35.7097,137.2154,2020-01-06,347.1,225.1,94
-31.4588,151.1831,2019-10-28,377.9,154.0,100
-15.6174,131.2654,2019-09-15,344.9,24.8,72
-12.7213,131.7837,2019-08-20,323.7,23.6,100
-13.5839,135.7037,2019-08-30,322.2,13.6,30
-14.2676,129.7496,2019-06-06,315.8,8.5,50
-12.6734,142.0247,2019-06-12,352.6,99.6,97
-33.713,122.1808,2019-08-22,308.8,7.5,60
-30.7408,152.2954,2019-11-19,332.3,15.8,64
-16.9717,123.0517,2019-08-11,330.8,53.3,77
-12.8024,142.7745,2019-09-07,337.5,26.0,85
-33.456,150.1503,2019-12-20,352.9,102.2,100
-15.3725,131.2561,2019-11-15,331.1,28.7,100
-32.487,123.0796,2020-01-08,389.9,397.2,100
-37.2153,149.4387,2020-01-11,325.6,14.4,54
-35.4352,149.9714,2019-12-09,323.9,39.4,56
-37.6505,149.0932,2020-01-04,377.9,384.7,100
-36.2357,149.548,2020-01-03,333.7,29.1,75
-32.5637,150.5081,2019-12-31,332.9,61.1,45
-13.1056,135.0761,2019-07-05,311.1,26.0,52
-28.284,125.3187,2019-11-29,334.1,18.0,77
-31.1332,152.338,2019-11-07,351.2,63.9,95
-34.2408,150.526,2019-12-13,315.3,35.8,40
-13.5621,135.5843,2019-12-15,362.6,79.1,100
-32.6039,150.5708,2019-12-21,310.4,25.8,56
-15.5844,131.3004,2019-09-15,345.3,29.4,74
-17.2897,144.1125,2020-01-03,307.5,5.9,33
-34.8744,150.3435,2019-12-30,311.9,16.2,37
-31.1316,152.0483,2019-11-11,335.0,82.8,79
-35.351,149.6631,2019-12-04,327.4,46.8,100
-32.6803,120.3203,2019-12-12,311.7,12.7,46
-36.5607,149.9174,2020-01-02,326.1,27.5,49
-14.3018,126.7343,2019-09-13,333.7,18.6,55
-31.4791,151.8542,2019-11-28,337.5,27.3,78
-18.1046,143.001,2020-01-01,336.0,20.0,53
-15.7158,142.3048,2019-12-07,307.3,4.9,64
-12.8074,130.9534,2019-06-14,331.5,66.7,78
-14.9102,133.0829,2019-10-21,383.1,190.4,100
-12.4991,136.6626,2019-11-13,335.9,15.1,61
-37.1336,148.2167,2020-01-04,393.7,206.0,100
-34.345,118.2735,2019-12-29,350.0,50.9,88
-16.1685,136.6203,2019-08-02,325.5,13.0,64
-33.2073,150.2012,2019-12-19,343.9,246.5,100
-12.4032,136.5338,2019-12-12,339.9,27.4,85
-30.9992,124.1141,2019-11-17,363.2,72.6,100
-33.5918,115.8676,2019-12-17,301.1,5.1,31
-32.0129,152.3009,2019-11-13,326.9,59.2,100
-23.1335,119.2786,2019-10-19,334.2,33.7,78
-15.7506,143.3298,2019-12-18,317.8,17.1,95
-35.6693,150.1574,2020-01-04,334.4,14.0,49
-14.8443,144.3396,2019-08-01,333.2,55.1,65
-32.8809,150.7429,2019-12-05,352.2,52.7,95
-14.4196,127.1014,2019-11-18,349.1,46.7,91
-13.2665,133.7312,2019-07-02,318.8,21.3,31
-12.721,136.2728,2019-12-15,341.3,24.6,74
-24.6027,147.9751,2019-12-07,323.2,27.9,100
-37.3481,149.4616,2020-01-13,323.0,23.4,97
-27.6072,127.589,2019-10-06,329.6,9.8,34
-17.8328,142.5051,2019-12-16,313.6,8.4,87
-32.6743,120.2677,2019-12-13,348.8,106.0,91
-11.4339,142.1645,2019-10-20,351.1,49.5,95
-28.6569,152.2126,2019-11-11,305.6,8.2,53
-30.9645,152.0493,2019-11-07,332.3,39.0,100
-18.5437,143.7797,2020-01-02,347.8,46.7,72
-20.4374,122.2422,2019-12-28,367.3,77.8,100
-24.9104,149.465,2019-12-30,304.4,13.3,60
-11.085,142.4151,2019-09-05,325.1,87.4,50
-33.2058,150.0355,2019-12-28,323.9,73.1,100
-11.942,133.2701,2019-10-21,344.5,63.4,88
-36.01,149.9316,2020-01-16,316.7,10.2,61
-15.4148,144.6373,2019-12-14,334.8,16.0,74
-34.8737,150.1444,2019-12-31,339.5,16.0,62
-37.1367,149.9536,2020-01-13,328.7,65.9,100
-12.0665,133.9206,2019-10-14,338.7,16.1,47
-36.7808,149.3625,2020-01-31,332.4,60.6,100
-34.3561,150.0442,2020-01-04,315.1,46.1,60
-32.3377,121.5178,2019-12-21,315.5,13.9,75
-31.8302,152.1891,2019-11-13,317.6,38.3,74
-31.254,121.1244,2020-01-01,354.8,245.6,96
-31.9085,116.2094,2019-09-11,304.3,5.1,39
-37.1812,148.1806,2020-01-03,325.3,21.4,59
-29.328,151.721,2019-11-10,354.3,81.2,96
-34.4961,147.7827,2019-06-26,307.5,8.2,66
-37.3623,149.9,2020-01-04,314.9,12.8,89
-30.1156,150.8531,2019-12-07,328.6,93.7,100
-32.8592,124.0455,2020-01-07,385.9,649.4,100
-12.6111,132.4172,2019-07-17,314.2,5.4,34
-31.4263,151.2981,2019-12-18,321.7,19.3,100
-13.0532,143.3587,2019-10-13,317.2,27.5,46
-11.4311,130.3881,2019-06-04,313.4,12.2,34
-30.01,152.607,2019-11-08,364.8,103.7,100
-11.7469,142.4053,2019-09-22,319.4,33.6,94
-21.3777,145.0454,2020-03-19,327.1,15.1,34
-37.2546,148.9851,2020-02-01,312.6,15.4,57
-15.5618,130.3282,2019-11-16,381.1,116.5,100
-32.3373,123.4436,2019-12-31,371.0,244.6,100
-14.982,131.8007,2019-07-30,332.1,40.4,100
-14.6866,127.3317,2019-07-23,328.3,23.4,75
-12.8235,142.1102,2019-08-31,323.0,14.9,49
-11.8264,142.6937,2019-09-13,324.6,25.1,71
-29.8758,152.8552,2019-11-11,319.9,27.3,52
-30.1187,150.8547,2019-12-09,309.4,7.3,73
-18.8898,139.4565,2019-12-14,316.0,10.3,92
-34.2683,150.086,2019-12-31,342.6,35.5,87
-34.8525,150.1083,2020-01-03,428.4,706.2,100
-16.7267,129.6516,2020-01-11,326.0,12.4,62
-32.6832,150.8,2019-12-25,309.1,8.5,50
-28.6913,124.7015,2019-10-20,379.0,184.0,100
-29.5203,150.2097,2019-06-18,306.9,19.1,59
-24.8175,147.0167,2019-12-05,360.6,79.4,100
-26.3047,146.5556,2020-02-01,308.1,5.7,73
-23.787,145.2408,2019-08-09,307.3,11.0,55
-14.0464,129.7718,2019-08-12,325.8,91.7,79
-15.7716,127.9872,2019-07-22,308.2,8.2,74
-11.1897,142.2932,2019-10-20,314.4,12.7,85
-37.0654,149.4387,2020-01-23,311.1,27.1,80
-25.3071,130.1123,2019-12-28,314.2,8.3,89
